PMID,Title,Dataset,sentence_id,rhetorical_role,label_confidence,local_similarity_to_previous_sentence,similarity_to_opening_anchor,similarity_to_own_role_anchor_loo,previous_role,same_role_as_previous,low_local_similarity_flag,within_role_low_similarity_flag
41810713,Oral Health and Oral Hygiene Status Among the Particularly Vulnerable Tribal Groups (PVTGs) of India: A Systematic Review and Meta-Analysis.,Review,14,Results,0.98,0.2647836208343506,0.1694108545780182,0.4302569329738617,Results,True,False,False
41810713,Oral Health and Oral Hygiene Status Among the Particularly Vulnerable Tribal Groups (PVTGs) of India: A Systematic Review and Meta-Analysis.,Review,15,Conclusion,0.99,0.2362723648548126,0.7792963981628418,0.5032411813735962,Results,False,False,False
41810713,Oral Health and Oral Hygiene Status Among the Particularly Vulnerable Tribal Groups (PVTGs) of India: A Systematic Review and Meta-Analysis.,Review,16,Conclusion,0.98,0.5032411813735962,0.6257421374320984,0.5032411813735962,Conclusion,True,False,False
41810713,Oral Health and Oral Hygiene Status Among the Particularly Vulnerable Tribal Groups (PVTGs) of India: A Systematic Review and Meta-Analysis.,Review,17,Methods,0.9,0.0305550247430801,0.1005526706576347,0.1832373887300491,Conclusion,False,True,False
26897256,Growth factors and beta-tricalcium phosphate in the treatment of periodontal intraosseous defects: A systematic review and meta-analysis of randomised controlled trials.,Review,1,Aim,0.99,,1.0000001192092896,,,False,False,False
26897256,Growth factors and beta-tricalcium phosphate in the treatment of periodontal intraosseous defects: A systematic review and meta-analysis of randomised controlled trials.,Review,2,Methods,0.98,0.0028676465153694,0.0028676465153694,0.1167629584670066,Aim,False,True,False
26897256,Growth factors and beta-tricalcium phosphate in the treatment of periodontal intraosseous defects: A systematic review and meta-analysis of randomised controlled trials.,Review,3,Methods,0.99,0.0928294658660888,0.1352660655975341,0.4061222076416015,Methods,True,True,True
26897256,Growth factors and beta-tricalcium phosphate in the treatment of periodontal intraosseous defects: A systematic review and meta-analysis of randomised controlled trials.,Review,4,Methods,0.99,0.5424284934997559,0.1912111639976501,0.4338485300540924,Methods,True,False,False
26897256,Growth factors and beta-tricalcium phosphate in the treatment of periodontal intraosseous defects: A systematic review and meta-analysis of randomised controlled trials.,Review,5,Methods,0.98,0.2596572637557983,0.0556727051734924,0.5501551628112793,Methods,True,False,False
26897256,Growth factors and beta-tricalcium phosphate in the treatment of periodontal intraosseous defects: A systematic review and meta-analysis of randomised controlled trials.,Review,6,Methods,0.98,0.8082160949707031,0.0113070476800203,0.5511327981948853,Methods,True,False,False
26897256,Growth factors and beta-tricalcium phosphate in the treatment of periodontal intraosseous defects: A systematic review and meta-analysis of randomised controlled trials.,Review,7,Methods,0.97,0.3621341586112976,0.0520040839910507,0.3927170038223266,Methods,True,False,False
26897256,Growth factors and beta-tricalcium phosphate in the treatment of periodontal intraosseous defects: A systematic review and meta-analysis of randomised controlled trials.,Review,8,Results,0.99,0.2131270170211792,0.2237838208675384,0.3468050956726074,Methods,False,False,False
26897256,Growth factors and beta-tricalcium phosphate in the treatment of periodontal intraosseous defects: A systematic review and meta-analysis of randomised controlled trials.,Review,9,Results,0.98,0.3468050956726074,0.042574368417263,0.3468050956726074,Results,True,False,False
26897256,Growth factors and beta-tricalcium phosphate in the treatment of periodontal intraosseous defects: A systematic review and meta-analysis of randomised controlled trials.,Review,10,Conclusion,0.99,0.2788756489753723,0.0826635137200355,0.1256161481142044,Results,False,False,False
26897256,Growth factors and beta-tricalcium phosphate in the treatment of periodontal intraosseous defects: A systematic review and meta-analysis of randomised controlled trials.,Review,11,Conclusion,0.97,0.0857488811016082,0.7730209231376648,0.6017815470695496,Conclusion,True,True,True
26897256,Growth factors and beta-tricalcium phosphate in the treatment of periodontal intraosseous defects: A systematic review and meta-analysis of randomised controlled trials.,Review,12,Conclusion,0.96,0.5734705328941345,0.4956935048103332,0.6225185394287109,Conclusion,True,False,False
26897256,Growth factors and beta-tricalcium phosphate in the treatment of periodontal intraosseous defects: A systematic review and meta-analysis of randomised controlled trials.,Review,13,Conclusion,0.97,0.6320098042488098,0.4868331551551819,0.6448572874069214,Conclusion,True,False,False
39808292,"Weighing up the potential of ""superfoods"" compounds of green tea or turmeric as adjuncts in comparison to established therapeutical approaches for periodontal disease.",Review,1,Aim,0.99,,1.0,,,False,False,False
39808292,"Weighing up the potential of ""superfoods"" compounds of green tea or turmeric as adjuncts in comparison to established therapeutical approaches for periodontal disease.",Review,2,Methods,0.99,0.8500794172286987,0.8500792980194092,0.2223952859640121,Aim,False,False,False
39808292,"Weighing up the potential of ""superfoods"" compounds of green tea or turmeric as adjuncts in comparison to established therapeutical approaches for periodontal disease.",Review,3,Methods,0.98,0.2223952859640121,0.146274521946907,0.2223952859640121,Methods,True,False,False
39808292,"Weighing up the potential of ""superfoods"" compounds of green tea or turmeric as adjuncts in comparison to established therapeutical approaches for periodontal disease.",Review,4,Results,0.99,0.1737380176782608,0.0367446094751358,0.070164531469345,Methods,False,False,False
39808292,"Weighing up the potential of ""superfoods"" compounds of green tea or turmeric as adjuncts in comparison to established therapeutical approaches for periodontal disease.",Review,5,Results,0.99,0.0663136690855026,0.6259236931800842,0.5984201431274414,Results,True,False,False
39808292,"Weighing up the potential of ""superfoods"" compounds of green tea or turmeric as adjuncts in comparison to established therapeutical approaches for periodontal disease.",Review,6,Results,0.99,0.6069135665893555,0.7111314535140991,0.658263087272644,Results,True,False,False
39808292,"Weighing up the potential of ""superfoods"" compounds of green tea or turmeric as adjuncts in comparison to established therapeutical approaches for periodontal disease.",Review,7,Results,0.99,0.7463523149490356,0.8177536725997925,0.6858537793159485,Results,True,False,False
39808292,"Weighing up the potential of ""superfoods"" compounds of green tea or turmeric as adjuncts in comparison to established therapeutical approaches for periodontal disease.",Review,8,Conclusion,0.96,0.0447420366108417,0.024484796449542,0.1735420674085617,Results,False,False,False
39808292,"Weighing up the potential of ""superfoods"" compounds of green tea or turmeric as adjuncts in comparison to established therapeutical approaches for periodontal disease.",Review,9,Conclusion,0.99,0.2379446029663086,0.0015313029289245,0.0917526707053184,Conclusion,True,False,False
39808292,"Weighing up the potential of ""superfoods"" compounds of green tea or turmeric as adjuncts in comparison to established therapeutical approaches for periodontal disease.",Review,10,Conclusion,0.98,0.0086323861032724,0.8008816242218018,0.5517476797103882,Conclusion,True,False,False
39808292,"Weighing up the potential of ""superfoods"" compounds of green tea or turmeric as adjuncts in comparison to established therapeutical approaches for periodontal disease.",Review,11,Limitation/Future,0.99,0.1439994722604751,0.0974277853965759,,Conclusion,False,False,False
39808292,"Weighing up the potential of ""superfoods"" compounds of green tea or turmeric as adjuncts in comparison to established therapeutical approaches for periodontal disease.",Review,12,Conclusion,0.95,0.0538357570767402,0.7691529989242554,0.458979845046997,Limitation/Future,False,False,False
26928597,The concomitant administration of systemic amoxicillin and metronidazole compared to scaling and root planing alone in treating periodontitis: =a systematic review=.,Review,1,Background,0.99,,0.8377998471260071,,,False,False,False
26928597,The concomitant administration of systemic amoxicillin and metronidazole compared to scaling and root planing alone in treating periodontitis: =a systematic review=.,Review,2,Aim,0.99,0.4038170576095581,0.8377998471260071,,Background,False,False,False
26928597,The concomitant administration of systemic amoxicillin and metronidazole compared to scaling and root planing alone in treating periodontitis: =a systematic review=.,Review,3,Methods,1.0,-0.0506220385432243,0.0285836216062307,0.1287770122289657,Aim,False,True,False
26928597,The concomitant administration of systemic amoxicillin and metronidazole compared to scaling and root planing alone in treating periodontitis: =a systematic review=.,Review,4,Methods,0.99,0.0898500680923461,0.2328933179378509,0.4193125665187835,Methods,True,False,False
26928597,The concomitant administration of systemic amoxicillin and metronidazole compared to scaling and root planing alone in treating periodontitis: =a systematic review=.,Review,5,Methods,0.99,0.2632137537002563,0.2321325242519378,0.2098380625247955,Methods,True,False,False
26928597,The concomitant administration of systemic amoxicillin and metronidazole compared to scaling and root planing alone in treating periodontitis: =a systematic review=.,Review,6,Methods,0.98,0.1864432990550995,0.1708177030086517,0.4389449954032898,Methods,True,False,False
26928597,The concomitant administration of systemic amoxicillin and metronidazole compared to scaling and root planing alone in treating periodontitis: =a systematic review=.,Review,7,Results,0.99,0.4203367233276367,0.1080328896641731,0.1350314915180206,Methods,False,False,False
26928597,The concomitant administration of systemic amoxicillin and metronidazole compared to scaling and root planing alone in treating periodontitis: =a systematic review=.,Review,8,Results,0.99,0.0821567624807357,0.6003609895706177,0.5670726299285889,Results,True,False,False
26928597,The concomitant administration of systemic amoxicillin and metronidazole compared to scaling and root planing alone in treating periodontitis: =a systematic review=.,Review,9,Results,0.99,0.681618869304657,0.5883245468139648,0.6360224485397339,Results,True,False,False
26928597,The concomitant administration of systemic amoxicillin and metronidazole compared to scaling and root planing alone in treating periodontitis: =a systematic review=.,Review,10,Conclusion,1.0,0.1098221391439437,0.0587726421654224,0.0966416895389556,Results,False,False,False
26928597,The concomitant administration of systemic amoxicillin and metronidazole compared to scaling and root planing alone in treating periodontitis: =a systematic review=.,Review,11,Conclusion,0.98,0.0620924979448318,0.768010139465332,0.4951528310775757,Conclusion,True,False,False
26928597,The concomitant administration of systemic amoxicillin and metronidazole compared to scaling and root planing alone in treating periodontitis: =a systematic review=.,Review,12,Conclusion,0.97,0.6659735441207886,0.5695030093193054,0.5155158042907715,Conclusion,True,False,False
26928597,The concomitant administration of systemic amoxicillin and metronidazole compared to scaling and root planing alone in treating periodontitis: =a systematic review=.,Review,13,Results,0.9,0.4984844028949737,0.3355736136436462,0.4246053993701935,Conclusion,False,False,False
26928597,The concomitant administration of systemic amoxicillin and metronidazole compared to scaling and root planing alone in treating periodontitis: =a systematic review=.,Review,14,Conclusion,0.98,0.110302597284317,0.5436147451400757,0.4024218916893005,Results,False,False,False
26928597,The concomitant administration of systemic amoxicillin and metronidazole compared to scaling and root planing alone in treating periodontitis: =a systematic review=.,Review,15,Conclusion,0.9,0.4724674522876739,0.5338495969772339,0.4044863581657409,Conclusion,True,False,False
34608627,Periodontitis and Systemic Lupus Erythematosus: A systematic review and meta-analysis.,Review,1,Aim,0.98,,0.879715085029602,,,False,False,False
34608627,Periodontitis and Systemic Lupus Erythematosus: A systematic review and meta-analysis.,Review,2,Methods,0.99,0.2761053442955017,0.304984986782074,0.2594009339809418,Aim,False,False,False
34608627,Periodontitis and Systemic Lupus Erythematosus: A systematic review and meta-analysis.,Review,3,Methods,0.94,0.2493826299905777,0.7205075025558472,0.5071337223052979,Methods,True,False,False
34608627,Periodontitis and Systemic Lupus Erythematosus: A systematic review and meta-analysis.,Review,4,Methods,0.94,0.538090705871582,0.5104281306266785,0.4704560041427612,Methods,True,False,False
34608627,Periodontitis and Systemic Lupus Erythematosus: A systematic review and meta-analysis.,Review,5,Results,0.97,0.0521408915519714,0.051645316183567,0.143228679895401,Methods,False,True,False
34608627,Periodontitis and Systemic Lupus Erythematosus: A systematic review and meta-analysis.,Review,6,Results,0.97,0.3640612959861755,0.1359065920114517,0.2598168551921844,Results,True,False,False
34608627,Periodontitis and Systemic Lupus Erythematosus: A systematic review and meta-analysis.,Review,7,Results,0.99,0.1144364550709724,0.5969928503036499,0.6073381304740906,Results,True,True,True
34608627,Periodontitis and Systemic Lupus Erythematosus: A systematic review and meta-analysis.,Review,8,Results,0.99,0.6354110836982727,0.4828709363937378,0.537291944026947,Results,True,False,False
34608627,Periodontitis and Systemic Lupus Erythematosus: A systematic review and meta-analysis.,Review,9,Results,0.99,0.6674544811248779,0.6488428711891174,0.6471455097198486,Results,True,False,False
34608627,Periodontitis and Systemic Lupus Erythematosus: A systematic review and meta-analysis.,Review,10,Background,0.92,0.6631445288658142,0.8797152042388916,,Results,False,False,False
34608627,Periodontitis and Systemic Lupus Erythematosus: A systematic review and meta-analysis.,Review,11,Conclusion,0.96,0.73564612865448,0.6997676491737366,,Background,False,False,False
34608627,Periodontitis and Systemic Lupus Erythematosus: A systematic review and meta-analysis.,Review,12,Limitation/Future,0.98,0.6523908972740173,0.6494908332824707,,Conclusion,False,False,False
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,1,Background,0.99,,0.6913794279098511,,,False,False,False
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,2,Aim,0.99,-0.0439891144633293,0.6913793087005615,,Background,False,True,False
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,3,Methods,0.99,0.1371912509202957,0.210686594247818,0.3429718017578125,Aim,False,False,False
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,4,Methods,0.98,0.2375349700450897,0.2739613652229309,0.3696576654911041,Methods,True,False,False
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,5,Methods,0.98,0.2661467492580414,0.5411332845687866,0.5164098739624023,Methods,True,False,False
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,6,Methods,0.97,0.6423618197441101,0.4996539354324341,0.6329128742218018,Methods,True,False,False
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,7,Results,0.99,0.0807254016399383,0.1547742336988449,0.1303200721740722,Methods,False,False,False
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,8,Results,0.98,0.2449624836444854,0.0950160846114158,0.4300131499767303,Results,True,False,False
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,9,Results,0.98,0.5185394287109375,0.2394929826259613,0.4237145185470581,Results,True,False,False
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,10,Results,0.99,0.1733124256134033,0.4831162095069885,0.396188884973526,Results,True,False,False
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,11,Results,0.99,0.7419731616973877,0.4203943908214569,0.4204859137535095,Results,True,False,False
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,12,Conclusion,0.99,-0.0459695383906364,0.2921901345252991,-0.0496537759900093,Results,False,True,False
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,13,Conclusion,0.98,-0.0496537834405899,0.5576847791671753,-0.0496537685394287,Conclusion,True,True,True
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,14,Limitation/Future,0.97,0.6165977120399475,0.4609189629554748,,Conclusion,False,False,False
24880982,Does periodontal treatment influence clinical and biochemical measures for rheumatoid arthritis? A systematic review and meta-analysis.,Review,1,Background,0.98,,0.9426507949829102,,,False,False,False
24880982,Does periodontal treatment influence clinical and biochemical measures for rheumatoid arthritis? A systematic review and meta-analysis.,Review,2,Aim,0.97,0.7771812677383423,0.9426509141921996,,Background,False,False,False
24880982,Does periodontal treatment influence clinical and biochemical measures for rheumatoid arthritis? A systematic review and meta-analysis.,Review,3,Methods,0.99,0.8236764669418335,0.8008766174316406,0.6983686685562134,Aim,False,False,False
24880982,Does periodontal treatment influence clinical and biochemical measures for rheumatoid arthritis? A systematic review and meta-analysis.,Review,4,Methods,0.99,0.6983686685562134,0.7673205137252808,0.6983686685562134,Methods,True,False,False
24880982,Does periodontal treatment influence clinical and biochemical measures for rheumatoid arthritis? A systematic review and meta-analysis.,Review,5,Results,0.99,0.0890392661094665,0.0040976796299219,0.1575300842523574,Methods,False,False,False
24880982,Does periodontal treatment influence clinical and biochemical measures for rheumatoid arthritis? A systematic review and meta-analysis.,Review,6,Results,0.96,0.2357196807861328,0.1743097305297851,0.2966843843460083,Results,True,False,False
24880982,Does periodontal treatment influence clinical and biochemical measures for rheumatoid arthritis? A systematic review and meta-analysis.,Review,7,Results,0.99,0.1439025104045868,0.5887725353240967,0.1918318569660186,Results,True,False,False
24880982,Does periodontal treatment influence clinical and biochemical measures for rheumatoid arthritis? A systematic review and meta-analysis.,Review,8,Results,0.99,0.2345718741416931,0.2977581322193146,0.2574841678142547,Results,True,False,False
24880982,Does periodontal treatment influence clinical and biochemical measures for rheumatoid arthritis? A systematic review and meta-analysis.,Review,9,Conclusion,0.99,0.0978565663099289,0.0418292470276355,-0.0272923000156879,Results,False,False,False
24880982,Does periodontal treatment influence clinical and biochemical measures for rheumatoid arthritis? A systematic review and meta-analysis.,Review,10,Conclusion,0.98,-0.027292301878333,0.8839093446731567,-0.027292301878333,Conclusion,True,True,True
24880982,Does periodontal treatment influence clinical and biochemical measures for rheumatoid arthritis? A systematic review and meta-analysis.,Review,11,Limitation/Future,0.98,0.1223239302635192,0.1953976899385452,0.2259352654218673,Conclusion,False,False,False
24880982,Does periodontal treatment influence clinical and biochemical measures for rheumatoid arthritis? A systematic review and meta-analysis.,Review,12,Limitation/Future,0.99,0.2259352505207061,0.8753647804260254,0.2259352505207061,Limitation/Future,True,False,False
23151293,Effect of periodontal therapy on prevention of gastric Helicobacter pylori recurrence: a systematic review and meta-analysis.,Review,1,Aim,0.99,,0.5013004541397095,,,False,False,False
23151293,Effect of periodontal therapy on prevention of gastric Helicobacter pylori recurrence: a systematic review and meta-analysis.,Review,2,Methods,0.99,0.7962393760681152,0.4486213326454162,0.3999061584472656,Aim,False,False,False
23151293,Effect of periodontal therapy on prevention of gastric Helicobacter pylori recurrence: a systematic review and meta-analysis.,Review,3,Methods,0.96,0.619906485080719,0.356273889541626,0.4182319641113281,Methods,True,False,False
23151293,Effect of periodontal therapy on prevention of gastric Helicobacter pylori recurrence: a systematic review and meta-analysis.,Review,4,Methods,0.98,0.149810791015625,0.2918879389762878,0.4419410228729248,Methods,True,False,False
23151293,Effect of periodontal therapy on prevention of gastric Helicobacter pylori recurrence: a systematic review and meta-analysis.,Review,5,Background,0.9,0.2720807790756225,0.7861234545707703,0.6076387166976929,Methods,False,False,False
23151293,Effect of periodontal therapy on prevention of gastric Helicobacter pylori recurrence: a systematic review and meta-analysis.,Review,6,Results,0.98,0.1916092932224273,0.274539589881897,0.2429416328668594,Background,False,False,False
23151293,Effect of periodontal therapy on prevention of gastric Helicobacter pylori recurrence: a systematic review and meta-analysis.,Review,7,Methods,0.84,0.2260581105947494,0.3188384771347046,0.4164379835128784,Results,False,False,False
23151293,Effect of periodontal therapy on prevention of gastric Helicobacter pylori recurrence: a systematic review and meta-analysis.,Review,8,Results,0.99,0.0951676666736602,0.4288589358329773,0.2429416328668594,Methods,False,False,False
23151293,Effect of periodontal therapy on prevention of gastric Helicobacter pylori recurrence: a systematic review and meta-analysis.,Review,9,Background,0.88,0.0508232489228248,0.7844113111495972,0.6076387166976929,Results,False,False,False
23151293,Effect of periodontal therapy on prevention of gastric Helicobacter pylori recurrence: a systematic review and meta-analysis.,Review,10,Conclusion,0.98,0.0275885052978992,0.4217965602874756,,Background,False,False,False
23151293,Effect of periodontal therapy on prevention of gastric Helicobacter pylori recurrence: a systematic review and meta-analysis.,Review,11,Limitation/Future,0.97,0.029457651078701,0.3611496090888977,,Conclusion,False,False,False
37023342,Prevalence of periodontal disease among Vietnamese adults: A systematic review and meta-analysis.,Review,1,Aim,0.98,,1.0000001192092896,,,False,False,False
37023342,Prevalence of periodontal disease among Vietnamese adults: A systematic review and meta-analysis.,Review,2,Methods,0.99,0.1764028966426849,0.1764028966426849,0.3109225630760193,Aim,False,True,False
37023342,Prevalence of periodontal disease among Vietnamese adults: A systematic review and meta-analysis.,Review,3,Methods,0.98,0.3109225630760193,0.5607998967170715,0.3109225630760193,Methods,True,False,False
37023342,Prevalence of periodontal disease among Vietnamese adults: A systematic review and meta-analysis.,Review,4,Results,0.99,0.2026947736740112,0.1570538580417633,0.4674990773200989,Methods,False,True,False
37023342,Prevalence of periodontal disease among Vietnamese adults: A systematic review and meta-analysis.,Review,5,Results,0.99,0.3659370839595794,0.4657732248306274,0.5815210938453674,Results,True,False,False
37023342,Prevalence of periodontal disease among Vietnamese adults: A systematic review and meta-analysis.,Review,6,Results,0.98,0.5811945796012878,0.7837017178535461,0.534117579460144,Results,True,False,False
37023342,Prevalence of periodontal disease among Vietnamese adults: A systematic review and meta-analysis.,Review,7,Results,0.98,0.2364761382341385,0.1243904381990432,0.3796482980251312,Results,True,False,False
37023342,Prevalence of periodontal disease among Vietnamese adults: A systematic review and meta-analysis.,Review,8,Conclusion,0.97,0.3494792580604553,0.561247706413269,,Results,False,False,False
37023342,Prevalence of periodontal disease among Vietnamese adults: A systematic review and meta-analysis.,Review,9,Limitation/Future,0.97,0.2734203338623047,0.1753613352775573,0.5211800932884216,Conclusion,False,False,False
37023342,Prevalence of periodontal disease among Vietnamese adults: A systematic review and meta-analysis.,Review,10,Limitation/Future,0.99,0.5211801528930664,0.1756101101636886,0.5211801528930664,Limitation/Future,True,False,False
27825315,Periodontitis and gestational diabetes mellitus: a systematic review and meta-analysis of observational studies.,Review,1,Background,0.99,,0.6053480505943298,0.4354295134544372,,False,False,False
27825315,Periodontitis and gestational diabetes mellitus: a systematic review and meta-analysis of observational studies.,Review,2,Background,0.98,0.5752420425415039,0.7855504751205444,0.6885467767715454,Background,True,False,False
27825315,Periodontitis and gestational diabetes mellitus: a systematic review and meta-analysis of observational studies.,Review,3,Background,0.98,0.5765129327774048,0.8590970039367676,0.6930749416351318,Background,True,False,False
27825315,Periodontitis and gestational diabetes mellitus: a systematic review and meta-analysis of observational studies.,Review,4,Background,0.96,0.8178853988647461,0.8821430802345276,0.6670804023742676,Background,True,False,False
27825315,Periodontitis and gestational diabetes mellitus: a systematic review and meta-analysis of observational studies.,Review,5,Aim,0.99,0.9168885350227356,0.8675134181976318,,Background,False,False,False
27825315,Periodontitis and gestational diabetes mellitus: a systematic review and meta-analysis of observational studies.,Review,6,Methods,1.0,0.0250368379056453,-0.0117172785103321,0.1222078576683998,Aim,False,True,False
27825315,Periodontitis and gestational diabetes mellitus: a systematic review and meta-analysis of observational studies.,Review,7,Methods,0.99,0.0183446705341339,0.8182244300842285,0.2269097864627838,Methods,True,True,True
27825315,Periodontitis and gestational diabetes mellitus: a systematic review and meta-analysis of observational studies.,Review,8,Methods,0.98,0.2018102705478668,0.1810622215270996,0.3684712946414947,Methods,True,False,False
27825315,Periodontitis and gestational diabetes mellitus: a systematic review and meta-analysis of observational studies.,Review,9,Methods,0.98,0.3907763063907623,0.2031027972698211,0.3968488276004791,Methods,True,False,False
27825315,Periodontitis and gestational diabetes mellitus: a systematic review and meta-analysis of observational studies.,Review,10,Results,1.0,0.3810153603553772,0.1217657923698425,0.4303505718708038,Methods,False,False,False
27825315,Periodontitis and gestational diabetes mellitus: a systematic review and meta-analysis of observational studies.,Review,11,Results,0.97,0.1287044584751129,0.8129360675811768,0.5107042789459229,Results,True,False,False
27825315,Periodontitis and gestational diabetes mellitus: a systematic review and meta-analysis of observational studies.,Review,12,Results,0.99,0.7620325088500977,0.7804098129272461,0.7483948469161987,Results,True,False,False
27825315,Periodontitis and gestational diabetes mellitus: a systematic review and meta-analysis of observational studies.,Review,13,Results,0.99,0.3746787309646606,0.1364810764789581,0.5041790008544922,Results,True,False,False
27825315,Periodontitis and gestational diabetes mellitus: a systematic review and meta-analysis of observational studies.,Review,14,Results,0.98,0.3537818789482116,0.7134593725204468,0.7208446860313416,Results,True,False,False
27825315,Periodontitis and gestational diabetes mellitus: a systematic review and meta-analysis of observational studies.,Review,15,Results,0.95,0.1621274650096893,0.01452505774796,0.2311308681964874,Results,True,False,False
27825315,Periodontitis and gestational diabetes mellitus: a systematic review and meta-analysis of observational studies.,Review,16,Conclusion,1.0,0.2127466797828674,-0.0121213104575872,0.0164722763001918,Results,False,False,False
27825315,Periodontitis and gestational diabetes mellitus: a systematic review and meta-analysis of observational studies.,Review,17,Conclusion,0.99,0.0164722763001918,0.8009339570999146,0.0164722744375467,Conclusion,True,True,True
27825315,Periodontitis and gestational diabetes mellitus: a systematic review and meta-analysis of observational studies.,Review,18,Limitation/Future,0.99,0.7828245759010315,0.7623990774154663,,Conclusion,False,False,False
32051966,Association Between Periodontitis and Nosocomial Pneumonia: A Systematic Review and Meta-analysis of Observational Studies.,Review,1,Background,0.98,,0.7017395496368408,,,False,False,False
32051966,Association Between Periodontitis and Nosocomial Pneumonia: A Systematic Review and Meta-analysis of Observational Studies.,Review,2,Aim,0.99,-0.015123501420021,0.7017394304275513,,Background,False,True,False
32051966,Association Between Periodontitis and Nosocomial Pneumonia: A Systematic Review and Meta-analysis of Observational Studies.,Review,3,Methods,0.99,0.060426726937294,0.1031731516122818,0.518921971321106,Aim,False,False,False
32051966,Association Between Periodontitis and Nosocomial Pneumonia: A Systematic Review and Meta-analysis of Observational Studies.,Review,4,Methods,0.99,0.0808885544538497,0.0460452809929847,0.2030557096004486,Methods,True,False,False
32051966,Association Between Periodontitis and Nosocomial Pneumonia: A Systematic Review and Meta-analysis of Observational Studies.,Review,5,Methods,0.96,0.2368815541267395,0.1095290184020996,0.5523116588592529,Methods,True,False,False
32051966,Association Between Periodontitis and Nosocomial Pneumonia: A Systematic Review and Meta-analysis of Observational Studies.,Review,6,Methods,0.97,0.5410923361778259,0.1380781382322311,0.7022851705551147,Methods,True,False,False
32051966,Association Between Periodontitis and Nosocomial Pneumonia: A Systematic Review and Meta-analysis of Observational Studies.,Review,7,Methods,0.98,0.6585627794265747,0.1357465237379074,0.6366176605224609,Methods,True,False,False
32051966,Association Between Periodontitis and Nosocomial Pneumonia: A Systematic Review and Meta-analysis of Observational Studies.,Review,8,Methods,0.98,0.4068077802658081,0.162737101316452,0.4626000523567199,Methods,True,False,False
32051966,Association Between Periodontitis and Nosocomial Pneumonia: A Systematic Review and Meta-analysis of Observational Studies.,Review,9,Results,0.99,0.2577190697193146,0.5319152474403381,0.3086702227592468,Methods,False,False,False
32051966,Association Between Periodontitis and Nosocomial Pneumonia: A Systematic Review and Meta-analysis of Observational Studies.,Review,10,Results,0.97,0.3086702227592468,0.1535212099552154,0.3086702227592468,Results,True,False,False
32051966,Association Between Periodontitis and Nosocomial Pneumonia: A Systematic Review and Meta-analysis of Observational Studies.,Review,11,Conclusion,0.99,0.2840388715267181,0.3114303946495056,0.0485349670052528,Results,False,False,False
32051966,Association Between Periodontitis and Nosocomial Pneumonia: A Systematic Review and Meta-analysis of Observational Studies.,Review,12,Conclusion,0.99,0.039144180715084,0.6025301218032837,0.6087298393249512,Conclusion,True,True,True
32051966,Association Between Periodontitis and Nosocomial Pneumonia: A Systematic Review and Meta-analysis of Observational Studies.,Review,13,Conclusion,0.98,0.8447017669677734,0.5777376890182495,0.6234502196311951,Conclusion,True,False,False
31969148,Effects of non-surgical periodontal therapy on systemic inflammation and metabolic markers in patients undergoing haemodialysis and/or peritoneal dialysis: a systematic review and meta-analysis.,Review,1,Aim,0.98,,1.0,,,False,False,False
31969148,Effects of non-surgical periodontal therapy on systemic inflammation and metabolic markers in patients undergoing haemodialysis and/or peritoneal dialysis: a systematic review and meta-analysis.,Review,2,Methods,0.99,-0.020662447437644,-0.020662447437644,0.0883292108774185,Aim,False,True,False
31969148,Effects of non-surgical periodontal therapy on systemic inflammation and metabolic markers in patients undergoing haemodialysis and/or peritoneal dialysis: a systematic review and meta-analysis.,Review,3,Methods,0.99,0.1006955653429031,0.2227371037006378,0.4357467889785766,Methods,True,True,True
31969148,Effects of non-surgical periodontal therapy on systemic inflammation and metabolic markers in patients undergoing haemodialysis and/or peritoneal dialysis: a systematic review and meta-analysis.,Review,4,Methods,0.99,0.4277504980564117,0.1979817748069763,0.5107561349868774,Methods,True,False,False
31969148,Effects of non-surgical periodontal therapy on systemic inflammation and metabolic markers in patients undergoing haemodialysis and/or peritoneal dialysis: a systematic review and meta-analysis.,Review,5,Methods,0.98,0.2680424451828003,0.4614315032958984,0.2613306641578674,Methods,True,False,False
